MARCA,ANO,TIPO_COMBO,SEGMENTO,SERIE,BIMESTRE,BIMESTRE/ANO,COLECAO,COLECAO/DISCIPLINA,CATALOGO,TIPO_PRODUTO,CAMPO_TÍTULO,DESCRIÇÃO COMBO,DESCRICAO COMPOSIÇÃO,ASSUNTO_AREA_DISCIPLINA,DESCRIÇÃO_COMBO_ESKOLARE,SUBTITULO_ESKOLARE,FREQUÊNCIA,TIPO,NCM,TRIBUTAÇÃO,INF_VOLUME,QTD. PAGINAS,PESO,ESTRUTURA,SKU_COMBO_EBS,SKU_KIT_EBS,SKU_ITENS_EBS,COD_LISTA,NOME SIMPLES LISTA,ANO_TABELA,SISTEMA LISTA,TIPO LISTA,DESCRIÇÃO LISTA DE PREÇO EBS,COD_LISTA,NOME SIMPLES LISTA,ANO_TABELA,SISTEMA LISTA,TIPO LISTA,DESCRIÇÃO LISTA DE PREÇO EBS,VALOR LISTA_TABELA_B2B,PESO AUXILIAR,CALCULOS PREÇO,VALOR LISTA_TABELA_B2C,ANALISE TABELA PREÇO_EBS,CHECK VALOR,OBSERVAÇÕES
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 2,9 ANO,4 BIMESTRE,42025,INFINITO,INFINITO,REGULAR,PROFESSOR,NENHUM,9º ANO EF - SOLUCAO PADRAO [PROFESSOR],CO EF 09 INFI 4B LV 04 MI DHIS PR,"HISTÓRIA - GRUPOS 10, 11 E 12","LIVRO 4 - HISTÓRIA - GRUPOS 10, 11 E 12",COMPONENTE - ENSINO FUNDAMENTAL 2 - 9 ANO - INFINITO - 4 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,4,88,"0,2142",COMPONENTE,CCPD39INFR25TB4,CCKPO0125P29402,CCP25PP29414904,461,COC 9 ANO EF-PADRAO,A25,B2B,PADRAO,461-A25_B2B COC 9 ANO EF-PADRAO-PADRAO,461,COC 9 ANO EF-PADRAO,A25,B2C,PADRAO,461-A25_B2C COC 9 ANO EF-PADRAO-PADRAO,"20,8800",12%,"41,7600","41,7600","41,7600","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 2,9 ANO,4 BIMESTRE,42025,INFINITO,INFINITO,REGULAR,PROFESSOR,NENHUM,9º ANO EF - SOLUCAO PADRAO [PROFESSOR],CO EF 09 INFI 4B LV 04 MI DLPO PR,"LÍNGUA PORTUGUESA - GRUPOS 10, 11 E 12","LIVRO 4 - LÍNGUA PORTUGUESA - GRUPOS 10, 11 E 12",COMPONENTE - ENSINO FUNDAMENTAL 2 - 9 ANO - INFINITO - 4 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,4,148,"0,3411",COMPONENTE,CCPD39INFR25TB4,CCKPO0125P29402,CCP25PP29411104,461,COC 9 ANO EF-PADRAO,A25,B2B,PADRAO,461-A25_B2B COC 9 ANO EF-PADRAO-PADRAO,461,COC 9 ANO EF-PADRAO,A25,B2C,PADRAO,461-A25_B2C COC 9 ANO EF-PADRAO-PADRAO,"31,3200",18%,"62,6400","62,6400","62,6400","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 2,9 ANO,4 BIMESTRE,42025,INFINITO,INFINITO,REGULAR,PROFESSOR,NENHUM,9º ANO EF - SOLUCAO PADRAO [PROFESSOR],CO EF 09 INFI 4B LV 04 MI DMAT PR,"MATEMÁTICA - GRUPOS 10, 11 E 12","LIVRO 4 - MATEMÁTICA - GRUPOS 10, 11 E 12",COMPONENTE - ENSINO FUNDAMENTAL 2 - 9 ANO - INFINITO - 4 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,4,144,"0,3326",COMPONENTE,CCPD39INFR25TB4,CCKPO0125P29402,CCP25PP29416804,461,COC 9 ANO EF-PADRAO,A25,B2B,PADRAO,461-A25_B2B COC 9 ANO EF-PADRAO-PADRAO,461,COC 9 ANO EF-PADRAO,A25,B2C,PADRAO,461-A25_B2C COC 9 ANO EF-PADRAO-PADRAO,"31,3200",18%,"62,6400","62,6400","62,6400","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,AGENDA IMPRESSA,AGENDA IMPRESSA,OPCIONAL,ALUNO,OPCIONAL,AGENDA IMPRESSA ENSINO FUNDAMENTAL 1 ANO,AGENDA IMPRESSA ENSINO FUNDAMENTAL 1 ANO,COMBO_AGENDA IMPRESSA ENSINO FUNDAMENTAL 1 ANO,COMBO_AGENDA IMPRESSA ENSINO FUNDAMENTAL 1 ANO - AGENDA 1 - ÁREAS DIVERSAS,COMBO - ENSINO FUNDAMENTAL 1 - 1 ANO - AGENDA IMPRESSA - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,4811",COMBO,CCPD21AGIO25SB1,-,CCPD21AGIO25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"56,0000",-,"112,0000","112,0000","112,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,AGENDA IMPRESSA,AGENDA IMPRESSA,OPCIONAL,ALUNO,OPCIONAL,AGENDA IMPRESSA ENSINO FUNDAMENTAL 1 ANO,CO DS SV INFI AN AG 01 NA AGEN UN,ÁREAS DIVERSAS,AGENDA 1 - ÁREAS DIVERSAS,AVULSO - ENSINO FUNDAMENTAL 1 - 1 ANO - AGENDA IMPRESSA - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,AGENDA,‭48201000‬,TRIBUTADO (ICMS ST),1,394,"0,4811",AVULSO,CCPD21AGIO25SB1,-,CCP23UN98109901,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"56,0000",-,"112,0000","112,0000","112,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,1 2 3 COMECAR O ALFABETO,OPCIONAL,ALUNO,OPCIONAL,1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO,1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO,COMBO_1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO,COMBO_1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO - LIVRO 1 - 123 VAI COMEÇAR O ALFABETO,COMBO - ENSINO FUNDAMENTAL 1 - 1 ANO - 1 2 3 COMECAR O ALFABETO - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,4459",COMBO,CCPD21COAO25SB1,-,CCPD21COAO25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,1 2 3 COMECAR O ALFABETO,OPCIONAL,ALUNO,OPCIONAL,1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO,CO EF 01 INFI 1B LV 01 MI 123A AL,123 VAI COMEÇAR O ALFABETO,LIVRO 1 - 123 VAI COMEÇAR O ALFABETO,AVULSO - ENSINO FUNDAMENTAL 1 - 1 ANO - 1 2 3 COMECAR O ALFABETO - 1 BIMESTRE - OPCIONAL - ALUNO,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,170,"0,4459",AVULSO,CCPD21COAO25SB1,-,CCP25AP21113101,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,1 2 3 COMECAR O ALFABETO,OPCIONAL,PROFESSOR,OPCIONAL,1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO [PROFESSOR],1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO [PROFESSOR],COMBO_1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO [PROFESSOR],COMBO_1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO [PROFESSOR],COMBO - ENSINO FUNDAMENTAL 1 - 1 ANO - 1 2 3 COMECAR O ALFABETO - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3876",COMBO,CCPD21COAO25TB1,-,CCPD21COAO25TB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"18,5000",-,"37,0000","37,0000","37,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,1 2 3 COMECAR O ALFABETO,OPCIONAL,PROFESSOR,OPCIONAL,1º ANO - LIVRO 1 2 3... VAI COMECAR O ALFABETO [PROFESSOR],CO EF 01 INFI 1B LV 01 MI 123A PR,123 VAI COMEÇAR O ALFABETO,LIVRO 1 - 123 VAI COMEÇAR O ALFABETO,AVULSO - ENSINO FUNDAMENTAL 1 - 1 ANO - 1 2 3 COMECAR O ALFABETO - 1 BIMESTRE - OPCIONAL - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,170,"0,3876",AVULSO,CCPD21COAO25TB1,-,CCP25PP21113101,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"18,5000",-,"37,0000","37,0000","37,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,EXPLORANDO LETRAS,OPCIONAL,ALUNO,OPCIONAL,"1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA)","1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA)","COMBO_1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA)","COMBO_1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA) - LIVRO 1 - LETRA CURSIVA",COMBO - ENSINO FUNDAMENTAL 1 - 1 ANO - EXPLORANDO LETRAS - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3439",COMBO,CCPD21EXLO25SB1,-,CCPD21EXLO25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,EXPLORANDO LETRAS,OPCIONAL,ALUNO,OPCIONAL,"1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA)",CO EF 01 INFI 1B LV 01 MI LECU UN,LETRA CURSIVA,LIVRO 1 - LETRA CURSIVA,AVULSO - ENSINO FUNDAMENTAL 1 - 1 ANO - EXPLORANDO LETRAS - 1 BIMESTRE - OPCIONAL - ALUNO,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,144,"0,3439",AVULSO,CCPD21EXLO25SB1,-,CCP25UP21111501,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,EXPLORANDO LETRAS,OPCIONAL,PROFESSOR,OPCIONAL,"1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA) [PROFESSOR]","1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA) [PROFESSOR]","COMBO_1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA) [PROFESSOR]","COMBO_1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA) [PROFESSOR]",COMBO - ENSINO FUNDAMENTAL 1 - 1 ANO - EXPLORANDO LETRAS - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3439",COMBO,CCPD21EXLO25TB1,-,CCPD21EXLO25TB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,EXPLORANDO LETRAS,OPCIONAL,PROFESSOR,OPCIONAL,"1º ANO - LIVRO EXPLORANDO LETRAS E NUMEROS (UMA LETRA, OUTRA LETRA) [PROFESSOR]",CO EF 01 INFI 1B LV 01 MI LECU UN,LETRA CURSIVA,LIVRO 1 - LETRA CURSIVA,AVULSO - ENSINO FUNDAMENTAL 1 - 1 ANO - EXPLORANDO LETRAS - 1 BIMESTRE - OPCIONAL - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,144,"0,3439",AVULSO,CCPD21EXLO25TB1,-,CCP25UP21111501,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,INGLES,OPCIONAL,ALUNO,OPCIONAL,LIVRO INGLES 1º ANO ANUAL,LIVRO INGLES 1º ANO ANUAL,COMBO_LIVRO INGLES 1º ANO ANUAL,COMBO_LIVRO INGLES 1º ANO ANUAL - LIVRO 1 - INGLÊS,COMBO - ENSINO FUNDAMENTAL 1 - 1 ANO - INGLES - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,7611",COMBO,CCPD21INGO25SB1,-,CCPD21INGO25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"74,0000",-,"148,0000","148,0000","148,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,INGLES,OPCIONAL,ALUNO,OPCIONAL,LIVRO INGLES 1º ANO ANUAL,CO EF 01 INFI 1B LV 01 MI DLIN AL,INGLÊS,LIVRO 1 - INGLÊS,AVULSO - ENSINO FUNDAMENTAL 1 - 1 ANO - INGLES - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,242,"0,7611",AVULSO,CCPD21INGO25SB1,-,CCP25AP21111801,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"74,0000",-,"148,0000","148,0000","148,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,INGLES,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO INGLES 1º ANO ANUAL [PROFESSOR],LIVRO INGLES 1º ANO ANUAL [PROFESSOR],COMBO_LIVRO INGLES 1º ANO ANUAL [PROFESSOR],COMBO_LIVRO INGLES 1º ANO ANUAL [PROFESSOR],COMBO - ENSINO FUNDAMENTAL 1 - 1 ANO - INGLES - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,5398",COMBO,CCPD21INGO25TB1,-,CCPD21INGO25TB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,1 ANO,1 BIMESTRE,12025,INFINITO,INGLES,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO INGLES 1º ANO ANUAL [PROFESSOR],CO EF 01 INFI 1B LV 01 MI DLIN PR,INGLÊS,LIVRO 1 - INGLÊS,AVULSO - ENSINO FUNDAMENTAL 1 - 1 ANO - INGLES - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,242,"0,5398",AVULSO,CCPD21INGO25TB1,-,CCP25PP21111801,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,2 ANO,1 BIMESTRE,12025,AGENDA IMPRESSA,AGENDA IMPRESSA,OPCIONAL,ALUNO,OPCIONAL,AGENDA IMPRESSA ENSINO FUNDAMENTAL 2 ANO,AGENDA IMPRESSA ENSINO FUNDAMENTAL 2 ANO,COMBO_AGENDA IMPRESSA ENSINO FUNDAMENTAL 2 ANO,COMBO_AGENDA IMPRESSA ENSINO FUNDAMENTAL 2 ANO - AGENDA 1 - ÁREAS DIVERSAS,COMBO - ENSINO FUNDAMENTAL 1 - 2 ANO - AGENDA IMPRESSA - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,4811",COMBO,CCPD22AGIO25SB1,-,CCPD22AGIO25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"56,0000",-,"112,0000","112,0000","112,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,2 ANO,1 BIMESTRE,12025,AGENDA IMPRESSA,AGENDA IMPRESSA,OPCIONAL,ALUNO,OPCIONAL,AGENDA IMPRESSA ENSINO FUNDAMENTAL 2 ANO,CO DS SV INFI AN AG 01 NA AGEN UN,ÁREAS DIVERSAS,AGENDA 1 - ÁREAS DIVERSAS,AVULSO - ENSINO FUNDAMENTAL 1 - 2 ANO - AGENDA IMPRESSA - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,AGENDA,‭48201000‬,TRIBUTADO (ICMS ST),1,394,"0,4811",AVULSO,CCPD22AGIO25SB1,-,CCP23UN98109901,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"56,0000",-,"112,0000","112,0000","112,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,2 ANO,1 BIMESTRE,12025,INFINITO,INGLES,OPCIONAL,ALUNO,OPCIONAL,LIVRO INGLES 2º ANO ANUAL,LIVRO INGLES 2º ANO ANUAL,COMBO_LIVRO INGLES 2º ANO ANUAL,COMBO_LIVRO INGLES 2º ANO ANUAL - LIVRO 1 - INGLÊS,COMBO - ENSINO FUNDAMENTAL 1 - 2 ANO - INGLES - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,7368",COMBO,CCPD22INGO25SB1,-,CCPD22INGO25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"74,0000",-,"148,0000","148,0000","148,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,2 ANO,1 BIMESTRE,12025,INFINITO,INGLES,OPCIONAL,ALUNO,OPCIONAL,LIVRO INGLES 2º ANO ANUAL,CO EF 02 INFI 1B LV 01 MI DLIN AL,INGLÊS,LIVRO 1 - INGLÊS,AVULSO - ENSINO FUNDAMENTAL 1 - 2 ANO - INGLES - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,248,"0,7368",AVULSO,CCPD22INGO25SB1,-,CCP25AP22111801,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"74,0000",-,"148,0000","148,0000","148,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,2 ANO,1 BIMESTRE,12025,INFINITO,INGLES,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO INGLES 2º ANO ANUAL [PROFESSOR],LIVRO INGLES 2º ANO ANUAL [PROFESSOR],COMBO_LIVRO INGLES 2º ANO ANUAL [PROFESSOR],COMBO_LIVRO INGLES 2º ANO ANUAL [PROFESSOR],COMBO - ENSINO FUNDAMENTAL 1 - 2 ANO - INGLES - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,5525",COMBO,CCPD22INGO25TB1,-,CCPD22INGO25TB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,2 ANO,1 BIMESTRE,12025,INFINITO,INGLES,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO INGLES 2º ANO ANUAL [PROFESSOR],CO EF 02 INFI 1B LV 01 MI DLIN PR,INGLÊS,LIVRO 1 - INGLÊS,AVULSO - ENSINO FUNDAMENTAL 1 - 2 ANO - INGLES - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,248,"0,5525",AVULSO,CCPD22INGO25TB1,-,CCP25PP22111801,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,2 ANO,1 BIMESTRE,12025,INFINITO,APOIO A LEITURA,OPCIONAL,ALUNO,OPCIONAL,APOIO A LEITURA E ALFABETIZACAO (O PATINHO FEIO - JOAO E MARIA - RAPUNZEL),APOIO A LEITURA E ALFABETIZACAO (O PATINHO FEIO - JOAO E MARIA - RAPUNZEL),COMBO_APOIO A LEITURA E ALFABETIZACAO (O PATINHO FEIO - JOAO E MARIA - RAPUNZEL),"COMBO_APOIO A LEITURA E ALFABETIZACAO (O PATINHO FEIO - JOAO E MARIA - RAPUNZEL) - LIVRO 1 - JOÃO E MARIA, LIVRO 1 - PATINHO FEIO, LIVRO 1 - RAPUNZEL",COMBO - ENSINO FUNDAMENTAL 1 - 2 ANO - APOIO A LEITURA - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"1,0125",COMBO,CCPD22APLO25SB1,-,CCPD22APLO25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"88,0000",-,"176,0000","176,0000","176,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO FUNDAMENTAL 1,2 ANO,1 BIMESTRE,12025,INFINITO,APOIO A LEITURA,OPCIONAL,ALUNO,OPCIONAL,APOIO A LEITURA E ALFABETIZACAO (O PATINHO FEIO - JOAO E MARIA - RAPUNZEL),CO AI AZ 2A 81 AA JOAO E MARIA AL,JOÃO E MARIA,LIVRO 1 - JOÃO E MARIA,AVULSO - ENSINO FUNDAMENTAL 1 - 2 ANO - APOIO A LEITURA - 1 BIMESTRE - OPCIONAL - ALUNO,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,96,"0,3628",AVULSO,CCPD22APLO25SB1,-,CC101220117,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"29,3400",DIVISÃO,"58,6700","58,6700","58,6700","0,0000",
